Date,Open,High,Low,Close,Volume
2009-07-01,4.103653578128219,4.105759143829346,4.053121206087944,4.105759143829346,79900
2009-07-02,4.09102084351509,4.179452600561371,4.09102084351509,4.131025791168213,256100
2009-07-06,4.158397267320531,4.179452523676719,4.105759327227866,4.116286754608154,137100
2009-07-07,4.105757384572414,4.147867877360044,4.105757384572414,4.107862949371338,86800
2009-07-08,4.107864709530474,4.1668193443752575,4.105759143829346,4.105759143829346,121800
2009-07-09,4.1226027576686795,4.158396566967155,4.114180897501973,4.126813888549805,96700
2009-07-10,4.141552630398213,4.194190563981517,4.114181081636942,4.137341499328613,76100
2009-07-13,4.139447032815307,4.1647134174417255,4.11207548426595,4.1583967208862305,80700
2009-07-14,4.160502470813318,4.168924331665039,4.116286396156159,4.168924331665039,76600
2009-07-15,4.126814951334801,4.200508154350639,4.126814951334801,4.179452896118164,167800
2009-07-16,4.179451609185703,4.179451609185703,4.14786893235972,4.166818618774414,150600
2009-07-17,4.166819609067365,4.208929720978123,4.158397345727841,4.1899800300598145,109700
2009-07-20,4.211035067870059,4.211035067870059,4.162608260972497,4.200507640838623,37700
2009-07-21,4.200508521119504,4.211035950357124,4.15839800097766,4.185769557952881,66500
2009-07-22,4.179452059700323,4.21735143661499,4.173135363016023,4.21735143661499,81000
2009-07-23,4.22156216614229,4.22156216614229,4.179452059700323,4.21735143661499,266800
2009-07-24,4.223668763340128,4.223668763340128,4.160503387451172,4.160503387451172,140400
2009-07-27,4.219457698083175,4.22156286239624,4.196296874683105,4.22156286239624,407900
2009-07-28,4.166819102410955,4.219457037095708,4.166819102410955,4.211034774780273,59800
2009-07-29,4.211035434448373,4.225773994213641,4.211035434448373,4.22156286239624,57500
2009-07-30,4.221562201078996,4.221562201078996,4.171029831973101,4.211034774780273,55700
2009-07-31,4.179452094288536,4.217351471516849,4.171029831973101,4.211034774780273,89900
2009-08-03,4.211034445419566,4.21314001083374,4.183662898226376,4.21314001083374,58000
2009-08-04,4.181557950905559,4.211035067870059,4.181557950905559,4.200507640838623,63800
2009-08-05,4.185768680760774,4.211035067870059,4.171030122278525,4.200507640838623,258900
2009-08-06,4.183663516630967,4.225773626352308,4.183663516630967,4.200507640838623,79800
2009-08-07,4.202614262132639,4.242619221595014,4.194192397906514,4.238408088684082,104300
2009-08-10,4.22156286239624,4.253145949431111,4.211035434448373,4.22156286239624,56700
2009-08-11,4.221562973695675,4.221562973695675,4.168925029377297,4.215246677398682,72500
2009-08-12,4.21524627146074,4.21524627146074,4.1941910154419295,4.20261287689209,29600
2009-08-13,4.200507383348459,4.2405119248921235,4.171029866595326,4.204718112945557,67600
2009-08-14,4.2089298685396725,4.22156286239624,4.204718736722272,4.22156286239624,57900
2009-08-17,4.1836636985882505,4.211035251017795,4.1836636985882505,4.196296691894531,56100
2009-08-18,4.211034774780273,4.236301160131006,4.1920850861661165,4.211034774780273,128500
2009-08-19,4.204718883599463,4.248934966035435,4.198402587248358,4.208930015563965,86300
2009-08-20,4.2005067007815535,4.257355356262636,4.2005067007815535,4.244722366333008,164300
2009-08-21,4.2468299891740084,4.263674117772987,4.219458430799056,4.232091426849365,96600
2009-08-24,4.259462985224316,4.259462985224316,4.2110361657017155,4.232091426849365,144200
2009-08-25,4.219457002176424,4.219457002176424,4.196296182596223,4.21735143661499,138000
2009-08-26,4.225772861574043,4.261566669236817,4.219456567136541,4.240511417388916,175700
2009-08-27,4.232090767064146,4.2468293270910396,4.227879635171993,4.236301898956299,68200
2009-08-28,4.22998586057503,4.2468299891740084,4.225774728026359,4.232091426849365,63800
2009-08-31,4.225773446684977,4.248934267084125,4.225773446684977,4.234195709228516,29200
2009-09-01,4.232091426849365,4.261568551498652,4.227880294300694,4.232091426849365,85700
2009-09-02,4.232089376403379,4.248933496841387,4.227878245895,4.244722366333008,47900
2009-09-03,4.253144627349766,4.253144627349766,4.211034125456992,4.244722366333008,81900
2009-09-04,4.251038690667504,4.417374315260067,4.242616430386628,4.413163185119629,116800
2009-09-08,4.400532099823561,4.4594867425051685,4.265779089803483,4.3689494132995605,154300
2009-09-09,4.379475940481549,4.417375317150376,4.248934089283995,4.267883777618408,172800
2009-09-10,4.2847287097161395,4.345788515752506,4.259462319966016,4.2952561378479,67000
2009-09-11,4.305783362958974,4.451063778436134,4.305783362958974,4.4384307861328125,284400
2009-09-14,4.421586681081651,4.5879227537548894,4.352104620728477,4.568973064422607,115400
2009-09-15,4.54791835566433,4.596345166842924,4.461592161269224,4.526863098144531,123500
2009-09-16,4.501596746757715,4.621611595153809,4.495280450565462,4.621611595153809,78900
2009-09-17,4.621611705621592,4.63213913392407,4.411059926806861,4.543707370758057,142700
2009-09-18,4.5163353868902165,4.638455390930176,4.482647137609925,4.638455390930176,111300
2009-09-21,4.568974014030972,4.621611961650704,4.526863495296919,4.613189697265625,62100
2009-09-22,4.60687263364873,4.653194280901985,4.6026619033857745,4.621611595153809,199500
2009-09-23,4.670038109467375,4.670038109467375,4.562656663482477,4.617400169372559,122400
2009-09-24,4.632138461852278,4.632138461852278,4.491068774450226,4.54791784286499,104300
2009-09-25,4.505808170237022,4.583712508280505,4.476331048510351,4.510019302368164,27100
2009-09-28,4.556339140579857,4.592132949423039,4.474224097420131,4.503701210021973,67100
2009-09-29,4.531074338455038,4.663721781293169,4.478436394193047,4.623716831207275,181000
2009-09-30,4.632138579481835,4.651088269434636,4.571078378168233,4.600555896759033,633400
2009-10-01,4.600556705004273,4.619506398286235,4.474225550323076,4.583712577819824,91700
2009-10-02,4.531075857092428,4.587924952331899,4.486859760263134,4.493176460266113,28000
2009-10-05,4.547917573099974,4.547917573099974,4.4468528363100015,4.478435516357422,82000
2009-10-06,4.4889634222675605,4.522651671464661,4.45316960729619,4.507913112640381,60700
2009-10-07,4.5079119728011054,4.5331783541080535,4.478434862605921,4.497384548187256,64600
2009-10-08,4.518440834686656,4.5373905262957015,4.476330721240937,4.48264741897583,51400
2009-10-09,4.474225997924805,4.493175693102496,4.438432173877578,4.474225997924805,35200
2009-10-12,4.4636986200727655,4.484753480208621,4.392110971142857,4.394216537475586,55600
2009-10-13,4.40263682490513,4.436325070975727,4.309993947413204,4.421586513519287,60000
2009-10-14,4.45527490973577,4.4573804753855875,4.415269965580403,4.4384307861328125,183000
2009-10-15,4.42158739354161,4.463697910308838,4.400532135157996,4.463697910308838,125400
2009-10-16,4.44053701233766,4.444748144263725,4.404743194157395,4.4194817543029785,72100
2009-10-19,4.4405374489540455,4.499492096928747,4.4131654903389155,4.470014572143555,98500
2009-10-20,4.470013144467568,4.497385094340381,4.4215863428102,4.4847517013549805,87400
2009-10-21,4.554117225503353,4.554117225503353,4.463078217348865,4.493424415588379,112000
2009-10-22,4.463075264292492,4.497756728886158,4.463075264292492,4.486918926239014,58700
2009-10-23,4.486920496595017,4.486920496595017,4.4023840353052295,4.411054611206055,40800
2009-10-26,4.393714382373998,4.463077343881281,4.393714382373998,4.4327311515808105,51400
2009-10-27,4.460910598323945,4.460910598323945,4.378542168299545,4.389379978179932,45800
2009-10-28,4.389378243684768,4.408886624509341,4.335188388824463,4.335188388824463,90700
2009-10-29,4.363366243526618,4.389377551670454,4.324349901464438,4.367701530456543,65700
2009-10-30,4.337356226059449,4.380707863819529,4.31134491265476,4.322183132171631,102600
2009-11-02,4.3503604415192,4.359031014672203,4.228975311426952,4.289668083190918,116500
2009-11-03,4.276663289400367,4.280998577057419,4.20296505297363,4.233311653137207,88600
2009-11-04,4.233311595214882,4.259322493929727,4.192127189907968,4.231143951416016,64300
2009-11-05,4.296171865709964,4.447903633117676,4.296171865709964,4.447903633117676,142500
2009-11-06,4.432730155678619,4.47391414642334,4.374205015017253,4.47391414642334,75200
2009-11-09,4.499924851323042,4.653823815167475,4.499924851323042,4.629980564117432,120300
2009-11-10,4.575792183160556,4.6364845653755,4.575792183160556,4.634316921234131,48800
2009-11-11,4.638650417327881,4.660326436930976,4.627812614244176,4.638650417327881,121000
2009-11-12,4.638652497012941,4.655993237782796,4.629982333345948,4.645155429840088,43600
2009-11-13,4.651657335418222,4.666830843346001,4.627814078403348,4.660327911376953,59700
2009-11-16,4.673333203661747,4.760036893134583,4.6603277535997725,4.755702018737793,72800
2009-11-17,4.747030549243938,4.757868766784668,4.679835254234314,4.757868766784668,33400
2009-11-18,4.7687057406228845,4.775208670015115,4.723186475184234,4.744862079620361,34700
2009-11-19,4.718853315007394,4.768707889169566,4.701512575584211,4.75353479385376,42200
2009-11-20,4.766539553508689,4.766539553508689,4.712349698993899,4.72535514831543,54000
2009-11-23,4.753535773261695,4.770876516257727,4.66683205828154,4.73402738571167,48800
2009-11-24,4.705847808671782,4.779546060190739,4.703680577835229,4.749199867248535,61200
2009-11-25,4.760037675174788,4.790384281552863,4.731859126505008,4.749199867248535,27200
2009-11-27,4.703679369410382,4.783880119706323,4.695008794548245,4.716684818267822,30600
2009-11-30,4.714518210950232,4.714518210950232,4.595300674438477,4.595300674438477,136400
2009-12-01,4.616974353790283,4.619141997073535,4.499924510544497,4.616974353790283,60900
2009-12-02,4.634316721175691,4.744864086998215,4.619143626276961,4.708014965057373,44100
2009-12-03,4.714517348249808,4.768707202827392,4.690673679936221,4.7231879234313965,28000
2009-12-04,4.768708871703732,4.853244942129893,4.716686642715638,4.73402738571167,49900
2009-12-07,4.7383614638817395,4.820729868703798,4.725355599881557,4.805556774139404,21100
2009-12-08,4.757868828219175,4.879253972192621,4.757868828219175,4.822896480560303,19600
2009-12-09,4.833734345558662,4.920438434350892,4.779544496781387,4.8879241943359375,60800
2009-12-10,4.894428169723672,4.894428169723672,4.794719025140091,4.807724475860596,26300
2009-12-11,4.8228970302172955,4.8770868844894,4.807723937170831,4.8684163093566895,33400
2009-12-14,4.883591542904745,4.96595996861592,4.874920964705714,4.963792324066162,16700
2009-12-15,4.9659587688401885,4.989802439690968,4.807724475860596,4.807724475860596,49200
2009-12-16,4.8770863371110345,4.98546603349128,4.8770863371110345,4.883589267730713,47300
2009-12-17,4.957287514213146,5.093845750287864,4.905264895918676,4.92694091796875,287300
2009-12-18,5.035322304221711,5.100350392189988,5.000640822679645,5.0396575927734375,241400
2009-12-21,5.106851770419103,5.126360151106712,5.063500134896691,5.093846321105957,120900
2009-12-22,5.126360057932617,5.401644612911414,5.093846228522818,5.191388130187988,203300
2009-12-23,5.202225627021986,5.278091500103206,5.16537651229315,5.2000579833984375,103400
2009-12-24,5.213065843974288,5.241244810684082,5.115524316393152,5.139367580413818,63900
2009-12-28,5.195722924620541,5.213063660935701,5.141533071956196,5.148036003112793,150900
2009-12-29,5.025571764891148,5.241018382387903,5.016500560581097,5.168447017669678,138300
2009-12-30,5.182053106440059,5.202463853158312,5.11628504866805,5.152570724487305,49900
2009-12-31,5.1616435050964355,5.200197098279403,5.154839777160805,5.1616435050964355,45500
2010-01-04,5.247823682116903,5.256895322451719,5.186591840095372,5.193395137786865,78100
2010-01-05,5.1933931539419085,5.227410927083645,5.166179108452301,5.168447017669678,87100
2010-01-06,5.1616451922458575,5.216073735843154,5.1616451922458575,5.182055950164795,64500
2010-01-07,5.102679179043192,5.102679179043192,4.966607647756812,5.091340065002441,175400
2010-01-08,5.123091254150731,5.177519794217509,5.061858984365761,5.0800018310546875,110400
2010-01-11,5.052787126525335,5.06639415164961,4.875894069671631,4.875894069671631,420700
2010-01-12,4.841875886168005,4.9393938286258665,4.841875886168005,4.84641170501709,3719000
2010-01-13,4.912178783750323,4.977946851827746,4.853214443164874,4.946196556091309,512600
2010-01-14,4.921250941442626,4.989286493327846,4.921250941442626,4.973411560058594,385400
2010-01-15,4.982482982134725,4.9892867106433885,4.930322361246826,4.980215072631836,236100
2010-01-19,4.980215532808037,5.114019177925442,4.9552693910902414,5.107215881347656,367900
2010-01-20,5.0573222381487755,5.073197604583159,4.989286683668014,4.996090412139893,233600
2010-01-21,4.9960905302001075,5.0550548806712285,4.957536933067433,5.048251152038574,243500
2010-01-22,5.075465227866277,5.089072685202408,4.989286827535042,4.9915547370910645,262200
2010-01-25,5.043715521066934,5.089072848523967,4.968876233554503,5.084537029266357,196900
2010-01-26,5.084535721420041,5.157107080636834,5.050517950857096,5.109482288360596,241000
2010-01-27,5.136697580365625,5.14576921875248,5.082269047723072,5.100411891937256,210800
2010-01-28,5.091340703116938,5.202465678369957,5.091340703116938,5.197929859161377,360500
2010-01-29,5.227412514472158,5.288644784257127,5.0663948041778895,5.0800018310546875,976300
2010-02-01,5.082267071000827,5.175249165503543,5.082267071000827,5.159374237060547,249300
2010-02-02,5.177518346520637,5.243286417728185,5.129893549488522,5.220607757568359,255600
2010-02-03,5.1820549244908785,5.250090482381452,5.1639120802160905,5.197929859161377,143600
2010-02-04,5.182053881801346,5.209267926457982,5.0255716110676465,5.045982360839844,214700
2010-02-05,5.041447208944893,5.093607828564469,5.002893613452272,5.068661689758301,235500
2010-02-08,5.080000948098381,5.095875882122017,5.050518989562988,5.050518989562988,84100
2010-02-09,5.06866130392356,5.1004111686561036,4.937125593883712,5.009696960449219,171800
2010-02-10,4.989285069750267,4.989285069750267,4.914445811006387,4.930320739746094,95000
2010-02-11,4.939394285532085,4.975679974562295,4.9121798024796615,4.943929672241211,84200
2010-02-12,4.916714175975151,4.959803581237793,4.8917676098926615,4.959803581237793,93800
2010-02-16,4.971143958206019,5.064126086729474,4.959804843043458,5.061858177185059,144100
2010-02-17,5.091340423121031,5.0936079000410945,4.989286659338043,5.052786827087402,139300
2010-02-18,5.059589838460986,5.089072227478027,5.0369111775000635,5.089072227478027,170400
2010-02-19,5.100412139056086,5.100412139056086,4.959805197723528,5.0233049392700195,187000
2010-02-22,5.05051968453642,5.068662530568468,4.98928741696842,5.03010892868042,106700
2010-02-23,5.04598360377643,5.061858539163053,5.011965823296588,5.0233049392700195,135400
2010-02-24,5.050518917607835,5.068661760884867,5.023304436412538,5.052786827087402,109000
2010-02-25,5.023303686096551,5.114017888931994,5.023303686096551,5.1026787757873535,147300
2010-02-26,5.116287603843315,5.148037910461426,5.082269819843531,5.148037910461426,220500
2010-03-01,5.168447352347769,5.204733037056529,5.138964963172226,5.186590194702148,109200
2010-03-02,5.2047320126165735,5.20699948897502,5.152570972624968,5.2024641036987305,74000
2010-03-03,5.204733302260935,5.250090194178279,5.1820546400225105,5.247822284698486,77900
2010-03-04,5.234216583708919,5.2500915215215125,5.127627406567498,5.182055950164795,134500
2010-03-05,5.209267738708678,5.238750124010128,5.195660716870776,5.2342143058776855,139600
2010-03-08,5.259161665399329,5.324929307990687,5.234215094471836,5.309054374694824,126900
2010-03-09,5.281840959354087,5.39750132508984,5.22741199216609,5.374823093414307,210100
2010-03-10,5.38389561531415,5.440592073477812,5.334002887851601,5.377091884613037,160000
2010-03-11,5.377090309431738,5.383894038139746,5.324929687015578,5.354412078857422,111400
2010-03-12,5.374822833001171,5.390697767428711,5.361215375583689,5.381626129150391,105500
2010-03-15,5.399767872609587,5.399767872609587,5.352143079033474,5.386160850524902,122200
2010-03-16,5.381625032310197,5.406571599931646,5.368018010225512,5.386160850524902,112100
2010-03-17,5.406572557873253,5.433786606864434,5.374822689863707,5.399768829345703,139700
2010-03-18,5.3113213425473225,5.343071203510645,5.175249830111145,5.252357006072998,362300
2010-03-19,5.227411270141602,5.256893659342873,5.193393494767389,5.227411270141602,433800
2010-03-22,5.222875666840288,5.256893440800295,5.207000301936786,5.220607757568359,186600
2010-03-23,5.216071712887837,5.31132173538208,5.213803803714231,5.31132173538208,137600
2010-03-24,5.281840873357137,5.329465678171797,5.2659655058593815,5.2795729637146,114100
2010-03-25,5.322662094258034,5.336269552483983,5.281841017258828,5.288644313812256,131600
2010-03-26,5.288643644099308,5.311322305711158,5.2047331584628,5.23875093460083,214300
2010-03-29,5.273957279501246,5.30446996755112,5.191808767849614,5.292734146118164,126000
2010-03-30,5.304469631880755,5.3842714218716985,5.288039930590111,5.367841720581055,79800
2010-03-31,5.374883334145679,5.403048859107399,5.3185527318980705,5.398354530334473,235700
2010-04-01,5.403048992156982,5.421825860035231,5.365495256400487,5.403048992156982,130500
2010-04-05,5.417131514536302,5.480503611309514,5.400701811152693,5.447643756866455,119400
2010-04-06,5.433560598944046,5.471114330307377,5.393659703411033,5.468767166137695,172700
2010-04-07,5.445295548358647,5.459378083447261,5.396006004034922,5.410088539123535,133300
2010-04-08,5.407742316532716,5.407742316532716,5.334981575303782,5.3396759033203125,94200
2010-04-09,5.332635470949585,5.35375950354579,5.297428899181193,5.325594425201416,101800
2010-04-12,5.32324743270874,5.334982807785398,5.264569661973725,5.32324743270874,160600
2010-04-13,5.327942649603296,5.3913143123230585,5.28334741106455,5.374884605407715,101400
2010-04-14,5.386619154065383,5.50632140399943,5.367842286656529,5.487544536590576,141100
2010-04-15,5.482850456970524,5.511015533226079,5.424172692482999,5.471114635467529,98400
2010-04-16,5.421825660236647,5.421825660236647,5.22232116658476,5.227015495300293,287300
2010-04-19,5.219972980499056,5.280997898828833,4.9101545087292156,5.0744524002075195,349000
2010-04-20,5.074452379713958,5.170683860778809,5.055675516278762,5.170683860778809,451600
2010-04-21,5.19181036552128,5.227016945302617,5.133132583327068,5.201198577880859,162100
2010-04-22,5.180072432318457,5.231709146147136,5.1401715387580085,5.210585117340088,128500
2010-04-23,5.069758998754506,5.180073036078854,5.046287803158141,5.144866466522217,204400
2010-04-26,5.123742661686456,5.144866693889136,5.074453551664097,5.090883255004883,188400
2010-04-27,5.058023103959767,5.11904803255733,4.900766677717228,4.903113842010498,565300
2010-04-28,4.851476848539478,4.870253712415254,4.790451929024269,4.8233113288879395,4994700
2010-04-29,4.844435068302961,4.9125014755977805,4.813922834199722,4.8913774490356445,1211100
2010-04-30,4.900767560277067,4.900767560277067,4.842089785405725,4.8467841148376465,508500
2010-05-03,4.856172453746694,4.872602158000036,4.837395584932038,4.870254993438721,297600
2010-05-04,4.8139242188505165,4.8444364617301305,4.776370482532907,4.802188396453857,377500
2010-05-05,4.7857581582823485,4.78810532249954,4.647278603198653,4.67544412612915,362600
2010-05-06,4.677791620670123,4.715345355445455,4.041724398520748,4.626154899597168,748300
2010-05-07,4.630850045373804,4.630850045373804,4.41256864368388,4.513494491577148,495300
2010-05-10,4.670749863354185,4.694221058180248,4.607377771626559,4.6871795654296875,301500
2010-05-11,4.651974057892591,4.748205575716435,4.647279728321695,4.717693328857422,243400
2010-05-12,4.71769279463992,4.795147433085352,4.712998465600594,4.769329071044922,218600
2010-05-13,4.774022512633526,4.788105049457818,4.7294272904015315,4.762287139892578,290100
2010-05-14,4.748204561486953,4.755246054339216,4.593295300143666,4.68013858795166,292300
2010-05-17,4.71534538269043,4.748204788889748,4.635543583912801,4.71534538269043,306200
2010-05-18,4.759940208274318,4.809229313404399,4.6660554310585125,4.682485580444336,421400
2010-05-19,4.661361654029244,4.722386581506684,4.576865531725742,4.6871795654296875,443800
2010-05-20,4.60503141331699,4.659014852243703,4.468899009945891,4.478287220001221,666700
2010-05-21,4.461857421874047,4.642585050277728,4.436039061337569,4.626154899597168,637700
2010-05-24,4.6331960381561945,4.670749770057449,4.5768654403043145,4.656667232513428,529600
2010-05-25,4.567476936748666,4.609724998474121,4.490022306143936,4.609724998474121,509000
2010-05-26,4.6449315368286275,4.788104961887934,4.63554288066696,4.724732875823975,495800
2010-05-27,4.811576882769782,4.874948978424072,4.7740231477915,4.874948978424072,497300
2010-05-28,4.879643120131129,4.952403422902463,4.8115766982952435,4.832700729370117,1279300
2010-06-01,4.818618798892575,4.933627178317469,4.818618798892575,4.837395668029785,553700
2010-06-02,4.863211286953449,4.893723964691162,4.830351893398062,4.893723964691162,411100
2010-06-03,4.872601108275793,4.8937251371009305,4.8115761858560395,4.8397417068481445,313000
2010-06-04,4.788104614535684,4.802187150080805,4.7270796969391835,4.729426860809326,342900
2010-06-07,4.769329628423865,4.83035457003934,4.680139604632576,4.691874980926514,277100
2010-06-08,4.689526396336226,4.781064004883559,4.666055203178557,4.762287139892578,282700
2010-06-09,4.785758972167969,4.830354204527053,4.7341226936356815,4.785758972167969,150700
2010-06-10,4.835046799285015,4.858517989352925,4.81626993676583,4.853823661804199,173400
2010-06-11,4.811575507233808,4.8937244468924535,4.797492972561834,4.867906093597412,274200
2010-06-14,4.905461220215489,4.905461220215489,4.842089124561199,4.874948978424072,213500
2010-06-15,4.891378854082976,4.9218910969508505,4.860866163539253,4.8726019859313965,240600
2010-06-16,4.856171455287887,4.973526973169441,4.856171455287887,4.9218902587890625,286700
2010-06-17,4.959444430330353,4.975874580344507,4.893725620976988,4.928932189941406,116200
2010-06-18,4.952403385142957,4.989957118395112,4.881989799538307,4.928932189941406,236400
2010-06-21,4.982915201275173,5.004039230390439,4.947708635308321,4.966485500335693,285700
2010-06-22,5.013427867156199,5.027510403952769,4.917196378307388,4.9218902587890625,252200
2010-06-23,4.9383194187883666,4.947707625548159,4.837393621985412,4.858517646789551,252300
2010-06-24,4.8561708255785625,4.903112758038666,4.837393963059378,4.853823661804199,170600
2010-06-25,4.884337749478751,5.043941365310787,4.832701469870222,5.039247035980225,754300
2010-06-28,5.070848469889266,5.070848469889266,4.959027028984466,4.976043224334717,259200
2010-06-29,4.949303143954044,4.9565955333566905,4.8812379063715206,4.917701244354248,183100
2010-06-30,4.9152701518510895,4.971181096382169,4.849636330834014,4.864221572875977,170900
2010-07-01,4.859359818601189,4.900685058689259,4.747538853454938,4.822896480560303,361500
2010-07-02,4.835049179970106,4.85206536787578,4.701350163291515,4.769415378570557,176300
2010-07-06,4.818034162823105,4.8788065422001,4.679473212028591,4.691627502441406,202900
2010-07-07,4.718366870027239,4.861789703369141,4.708643531721827,4.861789703369141,159800
2010-07-08,4.898254718443048,4.946872817664225,4.861791375855444,4.939579963684082,182400
2010-07-09,4.9347163634571185,4.94687111590938,4.8520659014073315,4.861789703369141,268800
2010-07-12,4.861789482902179,4.905545662433319,4.8010171143659015,4.8763747215271,82500
2010-07-13,4.932286398750503,5.002782115810643,4.900684502685673,4.954164028167725,150300
2010-07-14,4.924994504076888,4.966319747511327,4.883669260642448,4.922563552856445,84500
2010-07-15,4.954164546625313,5.012506443364922,4.9104088195553475,4.983335494995117,126400
2010-07-16,4.949304530014652,4.971182631662586,4.852068316620892,4.859361171722412,134500
2010-07-19,4.9079777626583505,4.9079777626583505,4.781571095210712,4.864221572875977,240500
2010-07-20,4.837482070892458,4.966319702468136,4.803449681428009,4.9565958976745605,147900
2010-07-21,4.993059901860308,4.993059901860308,4.8617913138317075,4.8812384605407715,112300
2010-07-22,4.917701865400208,4.956596159314526,4.898254718443048,4.939579963684082,241200
2010-07-23,4.922563104303868,5.0197988259785715,4.907977861966786,5.014936923980713,150000
2010-07-26,5.039247773437081,5.073280635943101,5.024662525881164,5.053833484649658,135500
2010-07-27,5.056261400261676,5.104879485586979,5.041676160126655,5.065985202789307,122000
2010-07-28,5.078140907239014,5.080571858548269,4.9298565866268795,4.942010879516602,295100
2010-07-29,4.944442520946683,5.005214921190711,4.883670120702654,4.9590277671813965,293900
2010-07-30,4.900685091896263,4.97604271951225,4.900685091896263,4.946872234344482,85800
2010-08-02,4.99792114073419,5.017368286664809,4.910409215874675,4.9565958976745605,413000
2010-08-03,4.983335494995117,5.019798832715002,4.959026448629696,4.983335494995117,209000
2010-08-04,5.044107546810634,5.0635546898906325,4.963888023648578,5.005213260650635,256900
2010-08-05,5.01736699147679,5.041676033529036,4.973610808514031,4.978472709655762,154200
2010-08-06,4.978471927453264,5.034382390829458,4.9517324026877985,5.031951904296875,200400
2010-08-09,5.044109116705084,5.0684181690349845,5.031954822368439,5.058694362640381,185200
2010-08-10,5.044109416303461,5.070849421820253,5.022231314272746,5.039247512817383,209900
2010-08-11,4.9833356765855905,5.019799015634183,4.97118138478823,5.002782821655273,170600
2010-08-12,4.968750252638462,5.014936930710618,4.944441206273041,4.983335494995117,194900
2010-08-13,4.985766665889499,5.0027828599988275,4.934717619904998,4.937148571014404,152300
2010-08-16,4.971182646526571,5.019800289712191,4.920133587976545,4.951735496520996,174000
2010-08-17,4.973611732283826,5.0246607764407365,4.927425053828166,5.012506484985352,243200
2010-08-18,5.019798825786474,5.080571209787899,4.995489779454604,5.0781402587890625,279700
2010-08-19,5.0781413464338,5.0781413464338,5.007645606994629,5.007645606994629,177900
2010-08-20,5.007644316725648,5.022229558428033,4.95173383715278,4.997920513153076,176200
2010-08-23,5.044107351210188,5.044107351210188,4.942009738085218,4.954164028167725,136300
2010-08-24,4.937148028042405,5.034383743442402,4.91283898327829,5.005213260650635,257800
2010-08-25,5.002783037768924,5.0222301836786984,4.939579697648024,5.01979923248291,202800
2010-08-26,5.022230112986379,5.080571549894495,5.017368210663238,5.024661064147949,169500
2010-08-27,5.053830913286193,5.0684161534212135,4.997919976065167,5.065985202789307,177100
2010-08-30,5.063555537142068,5.097587927312366,5.0441083908081055,5.0441083908081055,156600
2010-08-31,5.048971563046158,5.0951582574192384,5.014938700660564,5.085434913635254,173900
2010-09-01,5.119465358463273,5.15106725692749,5.0902948745879,5.15106725692749,249100
2010-09-02,5.165651985720797,5.170513887102549,5.131619603361401,5.153497695922852,133000
2010-09-03,5.197255699832675,5.197255699832675,5.131621856980793,5.160792350769043,194600
2010-09-07,5.170514619933653,5.170514619933653,5.104880332946777,5.104880332946777,195400
2010-09-08,5.126758751130146,5.2118401880963106,5.119465897565092,5.209409236907959,233300
2010-09-09,5.24830486511684,5.24830486511684,5.143776255681639,5.185101509094238,262300
2010-09-10,5.1851001886809795,5.223994480381536,5.172945896395754,5.209409236907959,219800
