Date,Open,High,Low,Close,Volume
2015-10-21,57.05406605113636,57.976441279731006,52.29956054687499,52.299560546875,22498800
2015-10-22,54.26792637243793,55.34244564864559,52.965192859849815,53.96363830566406,4545100
2015-10-23,54.9335608177564,55.15226765073856,53.507209068168336,53.61180877685547,1967600
2015-10-26,54.20136838223349,54.20136838223349,51.86215230157631,52.31858444213867,1466300
2015-10-27,52.1093848468457,52.29005839573113,46.93648364334021,51.20602798461914,5949200
2015-10-28,51.36768113386815,51.50080671597584,47.64014669785274,49.3232421875,2411300
2015-10-29,49.32323713964459,49.8937799540869,48.264885242802656,48.51497268676758,1362800
2015-10-30,49.028468372462534,49.25668263467895,47.221754597481144,47.953948974609375,1355100
2015-11-02,48.362833268975066,50.559412613004234,47.44045798890047,50.47383499145508,890200
2015-11-03,50.48334748215991,52.29956872364879,49.56097210935652,49.80820846557617,1022400
2015-11-04,50.35972237826985,51.386697327668664,50.16003401390894,50.81615447998047,753300
2015-11-05,50.825663071993496,51.206021324713724,49.07600495276121,49.199623107910156,820200
2015-11-06,49.6370403952755,49.85574722290039,49.25667848707569,49.85574722290039,513500
2015-11-09,50.226600562909084,51.015850291718756,49.446861877343,50.58794403076172,442800
2015-11-10,51.06339370372438,51.348663330078125,50.483343407945036,51.348663330078125,376800
2015-11-11,51.348660029673766,51.82411058550408,50.426284790595,51.671966552734375,471500
2015-11-12,51.66246055042086,51.72902333986532,50.64499299591272,51.4627685546875,379300
2015-11-13,51.30111705875153,51.30111705875153,48.039525869150424,48.876319885253906,1337000
2015-11-16,49.39931006569445,49.39931006569445,46.43249981781545,47.07910919189453,1297500
2015-11-17,47.81130495093324,48.277248074330686,46.413482835540385,46.57513427734375,897300
2015-11-18,46.96500879418634,47.04488414523643,44.892043927428965,44.9586067199707,1102000
2015-11-19,45.12976429152386,45.51012617368561,43.579798146104125,45.26288986206055,2163800
2015-11-20,45.5196378321625,46.10919916721743,45.28191254049844,45.719329833984375,542500
2015-11-23,45.738346141601056,45.91901969063379,43.722436618889965,43.741455078125,1389000
2015-11-24,43.741454517399575,44.17886819199753,42.457739368392474,44.00770568847656,1036600
2015-11-25,44.216901297840884,44.530700403042,43.26600019466151,43.41814422607422,868900
2015-11-27,43.35158677089699,44.1408328973581,43.17091684493609,43.79851150512695,285300
2015-11-30,44.02672400743766,44.56873739106342,43.62734725209241,44.07426834106445,566400
2015-12-01,44.21690329694264,45.89048771814726,44.159847922308394,45.30093002319336,667100
2015-12-02,45.529149747497286,45.76497065863744,44.549719060443714,44.89204406738281,614800
2015-12-03,45.11075238701971,45.51013278403959,43.97918124569722,44.749412536621094,528500
2015-12-04,45.015662564732985,46.451521768289325,44.77793726678391,46.16625213623047,583200
2015-12-07,46.26134170533089,47.91590765019669,45.1773113635568,45.63374710083008,861400
2015-12-08,46.10920040627425,46.594158418244795,44.69235603382664,45.28191375732422,842500
2015-12-09,45.110748365632666,47.01255062834332,44.82547875170606,45.4055290222168,507600
2015-12-10,45.709814443091126,46.93647770197443,45.529144544475656,46.57513427734375,526800
2015-12-11,45.65275730804478,46.80335032260564,45.25718575480189,46.39446258544922,480300
2015-12-14,45.69080178179942,46.30888901069356,43.741455053795114,44.62579345703125,699400
2015-12-15,44.62578961444664,46.679735877626584,44.59726374176632,45.21534729003906,760700
2015-12-16,45.947547052953915,46.56563430219725,44.96811994875016,46.118709564208984,534500
2015-12-17,46.26133692281611,46.5846434206445,44.71136721610362,45.148780822753906,547100
2015-12-18,44.65431762669001,45.14878666544008,43.74145338318222,44.083778381347656,461200
2015-12-21,43.97917683000668,45.453072841532325,43.82703279579887,45.08222198486328,623100
2015-12-22,45.14878444941152,46.33741084170037,44.27395716583887,44.33100891113281,448500
2015-12-23,44.73038745224634,45.63374419925237,44.51168064021746,44.73989486694336,232200
2015-12-24,44.33100982769679,45.17731125612014,44.32150241241786,44.454627990722656,150600
2015-12-28,44.96811272443335,45.16780107968338,44.00294871332512,44.15033721923828,269300
2015-12-29,44.54021577059893,45.7763866999684,44.41184569480538,45.576698303222656,505500
2015-12-30,45.576690914617984,46.166248592606436,45.16780314333893,46.03312301635742,297000
2015-12-31,45.89048985457157,46.48480309859649,45.10124375275458,45.64325714111328,390400
2016-01-04,44.9681170532642,45.46258609534007,44.13132301072042,45.06320571899414,2507000
2016-01-05,46.21379560605107,46.33741377434474,45.12026143237668,46.10919952392578,1934400
2016-01-06,45.40553186216389,45.51013157353929,44.2929792100441,44.75891876220703,2554900
2016-01-07,44.14082858062857,44.768426806844076,43.89359588362847,44.35953903198242,1775300
2016-01-08,44.31198998911083,44.34051948885865,40.99334716796875,40.99334716796875,5116900
2016-01-11,41.07892906114379,41.70652365450932,40.03293565393463,41.250091552734375,2307700
2016-01-12,41.79210051450076,41.925226076789485,40.7556182585963,41.51633834838867,1933800
2016-01-13,41.29763809222539,41.44027471864721,40.128030088726824,40.574951171875,1440600
2016-01-14,40.38476917058527,40.47035041106349,38.57805570600042,39.92833709716797,3631200
2016-01-15,38.482967548252496,38.73971127300478,37.712736373995654,38.05506134033203,1878300
2016-01-19,38.69216370108438,40.22311502271157,38.56854917221493,39.624046325683594,1396800
2016-01-20,38.96792743844573,38.96792743844573,36.47656752124356,37.940956115722656,2620700
