Date,Open,High,Low,Close,Volume
2018-03-26,20.19732275647162,20.19732275647162,20.030058098041014,20.046783447265625,96400
2018-03-27,20.10532664676302,20.154670013392256,20.0635092880786,20.14714241027832,32700
2018-03-28,20.1471440236725,20.1471440236725,20.06351089477539,20.06351089477539,23400
2018-03-29,20.09696032130244,20.188955307006836,20.08859685075315,20.188955307006836,42900
2018-04-02,20.18895812487608,20.18895812487608,20.07187271118164,20.07187271118164,243900
2018-04-03,20.17223444089241,20.188959790536426,20.0300586003181,20.06351089477539,22700
2018-04-04,20.105327606201172,20.105327606201172,20.054310904722364,20.105327606201172,11600
2018-04-05,20.105327606201172,20.147143371711945,20.08860066192918,20.105327606201172,23100
2018-04-06,20.13877742855508,20.13877742855508,20.013328552246094,20.013328552246094,17900
2018-04-09,20.05514246264089,20.096959814332454,19.996599765441566,20.08859634399414,20200
2018-04-10,20.096964826919677,20.13878059387207,20.04762145623461,20.13878059387207,22700
2018-04-11,20.138775440475634,20.230772018432617,20.1220484999073,20.230772018432617,40900
2018-04-12,20.230772018432617,20.230772018432617,20.19731813729595,20.230772018432617,32900
2018-04-13,20.23077532892559,20.23077532892559,20.13041526426187,20.214048385620117,14400
2018-04-16,20.214045077864284,20.230772018432617,20.07186927337115,20.230772018432617,33100
2018-04-17,20.230773672994534,20.230773672994534,20.12205014557733,20.222410202026367,41700
2018-04-18,20.222412964878796,20.222412964878796,20.105327545665805,20.113689422607422,36500
2018-04-19,20.113688774825906,20.180594954388432,20.113688774825906,20.155506134033203,32700
2018-04-20,20.155505124704238,20.155505124704238,20.071872005646895,20.122051239013672,15300
2018-04-23,20.113692548106048,20.147146441747758,20.020860066970595,20.08024024963379,86800
2018-04-24,20.13877888974548,20.13877888974548,20.0049665326178,20.07187271118164,33000
2018-04-25,19.97150853364363,20.063505108415356,19.86278661405151,19.988235473632812,28400
2018-04-26,20.071875293149883,20.071875293149883,19.871156731638703,19.946426391601562,40800
2018-04-27,20.030056444321733,20.055145263671875,19.955622664533053,20.055145263671875,25800
2018-04-30,20.0551447587538,20.071871701345493,19.988238583556075,20.03841781616211,18000
2018-05-01,20.03841520680083,20.055142147214376,19.970673171845466,20.004962921142578,25100
2018-05-02,20.03005694776766,20.07187271118164,20.022529344671966,20.07187271118164,22400
2018-05-03,20.07187271118164,20.13041541802886,20.03841882431516,20.07187271118164,25500
2018-05-04,20.105326898153592,20.155506134033203,20.10030849601489,20.155506134033203,15800
2018-05-07,20.155506637442272,20.20568587457517,20.071873512107985,20.17223358154297,71600
2018-05-08,20.197320239889738,20.197320239889738,20.088598305215037,20.163867950439453,36800
2018-05-09,20.163868848878458,20.163868848878458,20.12205149124108,20.130414962768555,29700
2018-05-10,20.147143311050673,20.147143311050673,20.071873657222554,20.113689422607422,30500
2018-05-11,20.155501369260207,20.197317123413086,20.138774429531548,20.197317123413086,28800
2018-05-14,20.197317123413086,20.197317123413086,20.112848151502757,20.197317123413086,27700
2018-05-15,20.197320239889738,20.21404718219939,20.131249934384925,20.163867950439453,37100
2018-05-16,20.046783463460955,20.046783463460955,19.871155332691547,19.963151931762695,52800
2018-05-17,19.996604416491007,20.071874071874074,19.963152122525884,19.979877471923828,44500
2018-05-18,20.030058098041014,20.06351039165945,19.997440077922292,20.046783447265625,31900
2018-05-21,20.063505617421146,20.063505617421146,19.971509040315492,20.004962921142578,51300
2018-05-22,20.05514742236875,20.06351089477539,20.00496818309819,20.06351089477539,28400
2018-05-23,20.07187275981548,20.14714241027832,20.07187275981548,20.14714241027832,25100
2018-05-24,20.1387775905801,20.239137649536133,20.088598358686596,20.239137649536133,52400
2018-05-25,20.40640686720982,20.40640686720982,20.247504069521973,20.347864151000977,54700
2018-05-29,20.38131728894795,20.38131728894795,20.213215155672582,20.322772979736328,34600
2018-05-30,20.473309626178484,20.48167309783122,20.18895797066191,20.214048385620117,81000
2018-05-31,20.356222602891467,20.473308006428308,20.188956373408278,20.297679901123047,16200
2018-06-01,20.398038473098413,20.448219299316406,20.29768001100042,20.448219299316406,31600
2018-06-04,20.490038505275013,20.6823935859533,20.389678431129806,20.657304763793945,42400
2018-06-05,20.5903953826605,20.908199310302734,20.540214555794083,20.908199310302734,99500
2018-06-06,20.866383242557557,20.866383242557557,20.69911701247,20.824565887451172,47600
2018-06-07,20.78274892280698,20.824564680320453,20.74093157012461,20.774385452270508,52400
2018-06-08,20.81620599715138,20.81620599715138,20.701629774305815,20.732574462890625,29900
2018-06-11,20.76602620953391,20.78275315401233,20.64057731628418,20.64057731628418,33700
2018-06-12,20.699115888035685,20.724206299736537,20.510105919695558,20.55694007873535,19100
2018-06-13,20.657304260762604,20.766862078207062,20.565307661300498,20.64057731628418,28400
2018-06-14,20.74093227005203,20.74093227005203,20.565304168365987,20.666500091552734,19900
2018-06-15,20.64057786100068,20.732574462890625,20.607123971160963,20.732574462890625,13500
2018-06-18,20.640573307179704,20.732569888772932,20.640573307179704,20.70747947692871,12500
2018-06-19,20.699119285669756,20.732573173428808,20.699119285669756,20.72671890258789,11800
2018-06-20,20.740934575423847,20.740934575423847,20.573669925964907,20.674028396606445,43600
2018-06-21,20.674029521053576,20.674029521053576,20.45658402927802,20.49003791809082,18600
2018-06-22,20.490037666436418,20.490037666436418,20.38131571946855,20.481674194335938,33400
2018-06-25,20.48166803195669,20.59875341579722,20.398034931284005,20.540210723876953,18500
2018-06-26,20.573670380523197,20.657303504685036,20.498400728294456,20.61548614501953,19600
2018-06-27,20.638066903740903,20.724209227096342,20.632212633033994,20.674028396606445,31500
2018-06-28,20.640577567697978,20.69912027891632,20.556944439456387,20.648941040039062,37600
2018-06-29,20.648935508286943,20.740930489055355,20.582029342651367,20.582029342651367,27600
2018-07-02,20.61548295359572,20.78274917602539,20.59875601231897,20.78274917602539,32000
2018-07-03,20.799478278636354,20.816203626482164,20.63221203882556,20.791114807128906,22300
2018-07-05,20.79947611730214,20.79947611730214,20.6698447151607,20.78274917602539,30300
2018-07-06,20.782751641959486,20.866384763097635,20.756825358454968,20.817041397094727,12900
2018-07-09,20.85801887512207,20.86638234578391,20.816201521812868,20.85801887512207,21000
2018-07-10,20.85801887512207,20.89983463326235,20.80783805115103,20.85801887512207,19100
2018-07-11,20.849656355456954,20.89983558654785,20.816202471283688,20.89983558654785,22100
2018-07-12,20.849659910313086,20.89983914995952,20.824569492905233,20.891475677490234,17500
2018-07-13,20.866382287240228,20.874744162709685,20.774385705387015,20.78274917602539,18600
2018-07-16,20.816204176946297,20.816204176946297,20.556942934035835,20.598758697509766,21300
2018-07-17,20.531853020857692,20.732573156913773,20.51596354080322,20.61548614501953,30900
2018-07-18,20.699118673946394,20.724209089024182,20.630539163168578,20.67486572265625,22100
2018-07-19,20.740934079049694,20.82456719936221,20.506763256377557,20.57366943359375,40400
2018-07-20,20.623850916080823,20.732574462890625,20.623850916080823,20.732574462890625,7500
2018-07-23,20.72420917826982,20.72420917826982,20.556942934035835,20.598758697509766,17400
2018-07-24,20.648941040039062,20.682393334234153,20.523492145261294,20.648941040039062,35500
2018-07-25,20.590391541381795,20.682386516469904,20.49839497112497,20.540210723876953,32300
2018-07-26,20.615485196165466,20.623848667713624,20.525161936682053,20.57366943359375,11400
2018-07-27,20.61548564096699,20.61548564096699,20.50676369883329,20.598758697509766,7600
2018-07-30,20.598759147448973,20.615486091271563,20.564470986332573,20.597923278808594,34700
